heat_exhaustion	20110511	2	0	50.55581	9.680845
drowned	20110510	1	0	35.508622	12.59292
drowned	20110510	1	0	35.508622	12.59292
drowned	20110509	1	0	36.828221	11.940496
drowned	20110508	0	600	32.882937	13.188336
drowned	20110508	1	0	35.508622	12.59292
drowned	20110508	1	0	36.834047	-2.463714
starved	20110508	1	0	41.87194	12.56738
drowned	20110506	1	0	37.583372	12.825218
drowned	20110504	1	0	36.750191	-3.017606
drowned	20110429	1	0	35.866074	12.868741
shot	20110418	1	0	41.117143	16.871871
police_violence	20110417	1	0	35.815	14.51
unknown	20110416	1	0	35.937496	14.375416
drowned	20110415	1	0	36.828221	11.940496
drowned	20110412	1	0	35.508622	12.59292
drowned	20110412	1	0	36.828221	11.940496
unknown	20110407	1	0	35.508622	12.59292
drowned	20110402	1	0	35.508622	12.59292
drowned	20110402	1	0	35.508622	12.59292
drowned	20110402	1	0	36.81881	10.16596
drowned	20110401	1	0	28.569022	-16.324539
drowned	20110331	1	0	36.711697	14.773094
lack_of_medical_care	20110331	1	0	48.113475	-1.675708
drowned	20110330	1	0	32.876174	13.187507
drowned	20110328	1	0	35.508622	12.59292
drowned	20110328	1	0	35.508622	12.59292
drowned	20110327	1	0	34.658056	11.068611
drowned	20110327	1	0	35.508622	12.59292
drowned	20110326	1	0	26.3351	17.228331
lack_of_medical_care	20110325	1	0	48.583148	7.747882
drowned	20110324	1	0	30.134703	31.254136
drowned	20110321	1	0	35.240117	24.809269
drowned	20110321	1	0	40.792839	17.101193
drowned	20110317	1	0	41.244376	26.135943
drowned	20110316	1	0	35.508622	12.59292
drowned	20110313	1	0	35.508622	12.59292
drowned	20110313	1	0	35.508622	12.59292
suicide_-_hanged	20110311	1	0	39.223841	9.121661
unknown	20110305	1	0	47.36865	8.539183
drowned	20110304	1	0	35.240117	24.809269
drowned	20110303	1	0	35.85	-0.316667
suicide	20110301	1	0	47.36865	8.539183
drowned	20110226	1	0	35.888384	-5.324636
drowned	20110225	1	0	35.85	-0.316667
drowned	20110224	1	0	35.888384	-5.324636
drowned	20110214	1	0	36.623381	2.654829
suicide_-_hanged	20110207	1	0	51.590352	-0.119725
lack_of_medical_care	20110206	1	0	51.481969	-0.526243
drowned	20110205	1	0	35.508622	12.59292
drowned	20110203	1	0	28.569022	-16.324539
asphyxiated	20110203	1	0	43.61583	13.518915
drowned	20110202	1	0	36.622554	-4.499477
unknown	20111231	1	0	41.244376	26.135943
frozen	20111231	1	0	41.244376	26.135943
illness	20111231	1	0	51.455643	7.011555
starved	20111229	1	0	28.033886	1.659626
frozen	20111226	1	0	41.244376	26.135943
drowned	20111223	1	0	35.888384	-5.324636
suicide_-_other	20111221	1	0	55.57156	-4.410332
asphyxiated	20111219	1	0	44.36	11.712429
lack_of_medical_care	20111218	1	0	40.385629	-3.76085
unknown	20111206	1	0	35.937496	14.375416
starved	20111203	1	0	35.937496	14.375416
drowned	20111201	1	0	35.508622	12.59292
unknown	20111201	1	0	35.508622	12.59292
drowned	20111127	1	0	35.888384	-5.324636
drowned	20111126	1	0	40.632728	17.941762
drowned	20111125	1	0	40.632728	17.941762
frozen	20111123	1	0	40.845719	25.873962
frozen	20111123	1	0	41.244376	26.135943
drowned	20111122	1	0	35.888384	-5.324636
car_accident	20111109	1	0	39.074208	21.824312
suicide_-_hanged	20111104	1	0	48.856614	2.352222
unknown	20111103	1	0	35.937496	14.375416
drowned	20111101	1	0	35.292278	-2.938097
drowned	20111101	1	0	35.508622	12.59292
drowned	20111030	1	0	37.177336	-3.598557
drowned	20111023	1	0	36.704636	-4.506699
drowned	20111022	1	0	39.308771	16.346379
drowned	20111017	1	0	39.308771	16.346379
drowned	20111012	1	0	28.569022	-16.324539
drowned	20111011	1	0	41.244376	26.135943
drowned	20111011	1	0	41.244376	26.135943
car_accident	20111004	1	0	50.95129	1.858686
starved	20111003	1	0	32.374298	15.09492
starved	20111003	1	0	33.81445	12.700195
starved	20111003	1	0	33.81445	12.700195
fall	20110130	1	0	35.166667	33.366667
drowned	20110125	1	0	36.42985	-5.149141
starved	20110122	1	0	36.140751	-5.353585
drowned	20110121	1	0	36.42985	-5.149141
drowned	20110117	1	0	36.902859	7.755543
drowned	20110116	1	0	36.828221	11.940496
drowned	20110115	1	0	39.611839	19.830605
unknown	20110111	1	0	35.85	-0.316667
car_accident	20110111	1	0	41.244376	26.135943
lack_of_medical_care	20110109	1	0	50.963579	10.067171
murdered	20110109	1	0	60.128161	18.643501
asphyxiated	20110107	1	0	35.508622	12.59292
frozen	20110106	1	0	35.888384	-5.324636
unknown	20110105	1	0	35.937496	14.375416
drowned	20110103	1	0	34.658056	11.068611
drowned	20110103	1	0	36.81881	10.16596
burned	20110102	1	0	35.292278	-2.938097
drowned	20110102	1	0	35.508622	12.59292
suicide_-_under_train	20110102	1	0	52.477116	10.549576
shot_by_the_police	20110101	1	0	24.088938	32.899829
drowned	20110101	1	0	52.825559	14.197083
drowned	20100930	1	0	41.244376	26.135943
fall	20100920	1	0	41.462198	15.54463
lack_of_medical_care	20100912	1	0	35.166667	33.366667
shot_by_the_police	20100910	1	0	24.088938	32.899829
lack_of_medical_care	20100910	1	0	35.888384	-5.324636
shot_by_the_police	20100903	1	0	24.088938	32.899829
drowned	20100903	1	0	35.249299	-3.937112
unknown	20100830	1	0	35.888384	-5.324636
drowned	20100828	1	0	40.120875	9.012893
drowned	20100827	1	0	35.888384	-5.324636
drowned	20100826	1	0	35.964373	-5.196533
drowned	20100824	1	0	39.308771	16.346379
asphyxiated	20100815	1	0	45.440847	12.315515
starved	20100814	1	0	22.785	5.522778
shot_by_the_police	20100814	1	0	30.153994	34.035645
shot_by_the_police	20100813	1	0	24.088938	32.899829
drowned	20100808	1	0	36.902859	7.755543
drowned	20100805	1	0	41.244376	26.135943
drowned	20100803	1	0	39.308771	16.346379
starved	20100802	1	0	55.378051	-3.435973
shot_by_the_police	20100728	1	0	24.088938	32.899829
drowned	20100727	1	0	39.02001	1.482148
suicide_-_jumped_from_building	20100724	1	0	52.954783	-1.158109
drowned	20100720	1	0	39.308771	16.346379
drowned	20100711	1	0	41.244376	26.135943
drowned	20100709	1	0	39.469908	-0.376288
drowned	20100707	1	0	39.02001	1.482148
drowned	20100707	1	0	39.02001	1.482148
drowned	20100706	1	0	41.244376	26.135943
lack_of_medical_care	20100703	1	0	52.091667	5.117778
murdered	20100703	1	0	55.201389	11.401944
suicide_-_hanged	20100702	1	0	53.551085	9.993682
suicide_-_jumped_from_building	20100702	1	0	55.864237	-4.251806
suicide_-_jumped_from_building	20100702	1	0	55.864237	-4.251806
drowned	20100630	1	0	41.244376	26.135943
shot_by_the_police	20100628	1	0	24.088938	32.899829
lack_of_medical_care	20100626	1	0	52.012058	5.429548
drowned	20100624	1	0	41.244376	26.135943
murdered	20100624	1	0	56.89921	14.556001
executed	20100529	1	0	32.876174	13.187507
drowned	20100525	1	0	41.244376	26.135943
suicide_-_hanged	20100512	1	0	41.385064	2.173403
run_over_by_a_truck	20100420	1	0	51.03456	2.375202
shot_by_the_police	20100419	1	0	24.088938	32.899829
fall	20100418	1	0	47.43235	8.76459
drowned	20100417	1	0	35.888384	-5.324636
drowned	20100417	1	0	41.244376	26.135943
suicide_-_hanged	20100415	1	0	53.551085	9.993682
lack_of_medical_care	20100414	1	0	52.260094	0.064304
drowned	20100412	1	0	36.999117	-1.892141
drowned	20100402	1	0	35.508622	12.59292
drowned	20100331	1	0	40.845719	25.873962
lack_of_medical_care	20100331	1	0	50.671046	5.57847
drowned	20100329	1	0	31.558247	31.085148
killed_by_bomb	20100327	1	0	37.983716	23.72931
shot_by_the_police	20100326	1	0	24.088938	32.899829
unknown	20100320	1	0	35.508622	12.59292
suicide_-_hungerstrike	20100316	1	0	47.36865	8.539183
lack_of_medical_care	20100305	1	0	50.41081	4.444643
car_accident	20100304	1	0	35.888384	-5.324636
lack_of_medical_care	20100302	1	0	45.450072	9.177592
shot_by_the_police	20100222	1	0	24.088938	32.899829
drowned	20100209	1	0	38.158524	14.742693
suicide_-_hanged	20100205	1	0	52.447828	9.744931
suicide_-_hanged	20100204	1	0	53.408371	-2.991573
shot_by_the_police	20100203	1	0	24.088938	32.899829
murdered	20100203	1	0	48.132108	15.137272
car_accident	20101227	1	0	35.888384	-5.324636
frozen	20101219	1	0	48.217686	21.506965
frozen	20101216	1	0	48.217686	21.506965
lack_of_medical_care	20101211	1	0	45.472519	10.531554
shot	20101210	1	0	24.088938	32.899829
asphyxiated	20101209	1	0	51.47238	-0.45094
drowned	20101207	1	0	38.345996	-0.490686
crushed	20101201	1	0	38.24664	21.734574
shot	20101129	1	0	24.088938	32.899829
police_violence	20101128	1	0	48.922062	2.253331
car_accident	20101126	1	0	38.24664	21.734574
asphyxiated	20101122	1	0	33.223191	43.679291
burned	20101121	1	0	43.328128	-3.033659
drowned	20101115	1	0	41.117143	16.871871
shot_by_the_police	20101112	1	0	24.088938	32.899829
drowned	20101111	1	0	-12.8275	45.166244
drowned	20101111	1	0	35.939838	0.089767
drowned	20101107	1	0	36.140751	-5.353585
drowned	20101107	1	0	38.345996	-0.490686
drowned	20101107	1	0	39.557242	2.75807
drowned	20101106	1	0	37.177336	-3.598557
drowned	20101103	1	0	35.696944	-0.633056
car_accident	20101103	1	0	51.03456	2.375202
murdered	20101102	1	0	36.752887	3.042048
drowned	20101101	1	0	37.743215	26.820351
shot_by_the_police	20101030	1	0	24.088938	32.899829
unknown	20101013	1	0	37.743215	26.820351
murdered	20101003	1	0	45.440847	12.315515
lack_of_medical_care	20101002	1	0	55.378051	-3.435973
suicide_-_other	20100115	1	0	45.465454	9.186516
asphyxiated	20100111	1	0	43.61583	13.518915
murdered	20100110	1	0	24.088938	32.899829
murdered	20100110	1	0	24.088938	32.899829
murdered	20100108	1	0	34.528455	69.171703
unknown	20100108	1	0	35.950486	-3.035088
drowned	20100107	1	0	39.02001	1.482148
unknown	20100106	1	0	39.308771	16.346379
unknown	20100106	1	0	39.308771	16.346379
drowned	20100106	1	0	48.856614	2.352222
drowned	20100105	1	0	41.244376	26.135943
drowned	20100105	1	0	41.244376	26.135943
drowned	20100105	1	0	41.244376	26.135943
drowned	20100104	1	0	37.743215	26.820351
suicide_-_other	20100103	1	0	60.128161	18.643501
drowned	20090930	1	0	14.497401	-14.452362
shot_by_the_police	20090922	1	0	24.088938	32.899829
drowned	20090918	1	0	35.913676	-5.418174
shot_by_the_police	20090915	1	0	24.088938	32.899829
suicide_-_hungerstrike	20090913	1	0	48.208174	16.373819
frozen	20090911	1	0	35.766667	-5.8
shot_by_the_police	20090908	4	0	24.088938	32.899829
police_violence	20090907	1	0	32.116667	20.066667
police_violence	20090907	1	0	32.116667	20.066667
fall	20090907	1	0	40.632728	17.941762
suicide_-_hanged	20090907	1	0	54.999424	-1.427406
shot_by_the_police	20090831	1	0	24.088938	32.899829
run_over_by_a_truck	20090831	1	0	43.61583	13.518915
unknown	20090828	1	0	28.291564	-16.62913
drowned	20090827	1	0	-8.783195	34.508523
drowned	20090826	1	0	35.937496	14.375416
suicide_-_hanged	20090824	1	0	49.45203	11.07675
suicide_-_other	20090823	1	0	50.985315	12.974056
unknown	20090821	1	0	35.508622	12.59292
starved	20090819	1	0	35.508622	12.59292
fall	20090819	1	0	40.632728	17.941762
drowned	20090816	1	0	36.697645	-4.443222
fall	20090815	1	0	55.378051	-3.435973
unknown	20090812	2	0	36.799851	27.102943
unknown	20090810	1	0	37.625683	-0.996584
unknown	20090809	1	0	36.828221	11.940496
police_violence	20090808	1	0	32.116667	20.066667
drowned	20090807	1	0	36.902859	7.755543
fall	20090806	1	0	39.50615	20.265534
shot_by_the_police	20090730	1	0	24.088938	32.899829
drowned	20090726	1	0	36.510071	-4.882447
police_violence	20090726	1	0	39.074208	21.824312
police_violence	20090726	1	0	39.50615	20.265534
heart_failure	20090724	1	0	28.291564	-16.62913
unknown	20090723	1	0	36.721261	-4.421266
car_accident	20090722	1	0	37.91441	40.230629
unknown	20090721	1	0	36.510071	-4.882447
unknown	20090716	1	0	36.19002	-5.92248
died_from_dehydration	20090714	1	0	27.725499	-18.024301
unknown	20090713	1	0	27.725499	-18.024301
murdered	20090713	1	0	50.900875	12.765471
suicide_-_other	20090704	1	0	41.892916	12.48252
shot_by_the_police	20090702	1	0	24.088938	32.899829
unknown	20090630	1	0	50.95129	1.858686
drowned	20090628	1	0	36.19002	-5.92248
unknown	20090627	1	0	24.088938	32.899829
unknown	20090623	1	0	24.088938	32.899829
car_accident	20090622	1	0	43.61583	13.518915
suicide_-_hanged	20090618	1	0	41.385064	2.173403
drowned	20090616	1	0	37.625683	-0.996584
unknown	20090616	1	0	37.992331	-1.130458
drowned	20090612	1	0	50.95129	1.858686
drowned	20090610	1	0	37.035339	27.43029
suicide_-_jumped_in_water	20090610	1	0	43.263013	-2.934985
drowned	20090609	1	0	37.074153	14.240354
lack_of_medical_care	20090609	1	0	42.675931	23.433222
suicide_-_jumped_in_water	20090607	1	0	45.698264	9.67727
drowned	20090603	1	0	36.018776	-5.600819
bled_to_death_due_to_barbed_wire	20090602	1	0	35.888384	-5.324636
unknown	20090602	1	0	38.77474	0.08519
shot_by_the_police	20090601	1	0	24.088938	32.899829
suicide_-_other	20090526	1	0	60.67488	17.141273
drowned	20090521	1	0	40.120875	9.012893
suicide_-_other	20090518	1	0	41.385064	2.173403
car_accident	20090518	1	0	51.01792	2.440483
murdered	20090503	1	0	48.856614	2.352222
illness	20090501	1	0	37.490112	14.062893
unknown	20090429	1	0	36.018776	-5.600819
drowned	20090422	1	0	12.8	45.033333
drowned	20090422	1	0	12.8	45.033333
frozen	20090422	1	0	36.140751	-5.353585
unknown	20090422	1	0	36.140751	-5.353585
drowned	20090417	1	0	20.942518	-17.036227
drowned	20090415	1	0	37.599994	14.015356
unknown	20090407	1	0	23.14632	58.825119
unknown	20090407	1	0	48.856614	2.352222
unknown	20090405	1	0	36.018776	-5.600819
fall	20090404	1	0	52.355518	-1.17432
unknown	20090402	1	0	35.508622	12.59292
drowned	20090328	1	0	32.876174	13.187507
drowned	20090328	1	0	32.876174	13.187507
car_accident	20090328	1	0	38.24664	21.734574
car_accident	20090328	1	0	43.61583	13.518915
unknown	20090325	14	0	36.752887	3.042048
car_accident	20090325	1	0	45.440847	12.315515
unknown	20090322	1	0	37.982394	23.696198
unknown	20090321	1	0	38.77474	0.08519
unknown	20090321	0	2	38.77474	0.08519
drowned	20090318	1	0	35.508622	12.59292
died_(presumably)_from_ill_treatments	20090318	1	0	41.892916	12.48252
drowned	20090316	1	0	36.527061	-6.288596
starved	20090315	1	0	26.3351	17.228331
drowned	20090307	1	0	37.22813	-6.890386
bled_to_death_due_to_barbed_wire	20090306	1	0	35.888384	-5.324636
drowned	20090305	1	0	-12.8275	45.166244
drowned	20090305	1	0	-12.8275	45.166244
unknown	20090303	1	0	35.508622	12.59292
unknown	20090228	1	0	37.982394	23.696198
unknown	20090224	1	0	51.03456	2.375202
unknown	20090220	1	0	36.748374	-3.516861
unknown	20090220	1	0	37.177336	-3.598557
unknown	20090214	1	0	29.046854	-13.589973
drowned	20090214	1	0	29.046854	-13.589973
starved	20090201	1	0	28.291564	-16.62913
drowned	20091231	1	0	37.544271	-4.727753
drowned	20091231	1	0	37.544271	-4.727753
drowned	20091231	1	0	39.469908	-0.376288
suicide_-_under_train	20091231	1	0	53.551085	9.993682
drowned	20091230	1	0	40.845719	25.873962
suicide_-_hanged	20091224	1	0	45.465454	9.186516
shot_by_the_police	20091217	1	0	24.088938	32.899829
drowned	20091214	1	0	47.162494	19.503304
car_accident	20091214	1	0	50.95129	1.858686
unknown	20091212	1	0	35.939838	0.089767
drowned	20091211	1	0	37.140914	26.848843
suicide_-_jumped_from_building	20091210	1	0	51.47238	-0.45094
drowned	20091209	1	0	-12.8275	45.166244
unknown	20091208	1	0	35.766667	-5.8
drowned	20091207	1	0	36.799851	27.102943
died_from_dehydration	20091206	1	0	27.725499	-18.024301
shot_by_the_police	20091130	1	0	24.088938	32.899829
drowned	20091123	1	0	-12.8275	45.166244
murdered	20091123	1	0	45.320227	8.418573
unknown	20091119	1	0	36.721261	-4.421266
drowned	20091117	1	0	36.018776	-5.600819
unknown	20091115	1	0	35.88301	14.493757
shot_by_the_police	20091113	1	0	24.088938	32.899829
unknown	20091105	1	0	37.035339	27.43029
unknown	20091101	1	0	39.16408	26.372171
asphyxiated	20091029	1	0	50.95129	1.858686
suicide_-_jumped_in_water	20091029	1	0	51.488623	0.461426
unknown	20091028	1	0	37.625683	-0.996584
unknown	20091026	1	0	37.599994	14.015356
drowned	20091026	1	0	39.106738	26.557275
drowned	20091026	1	0	39.16408	26.372171
unknown	20091025	1	0	36.729861	14.849113
drowned	20091014	1	0	48.241408	22.415221
police_violence	20091009	1	0	37.970112	23.642364
suicide_-_hanged	20091008	1	0	51.511214	-0.119824
shot_by_the_police	20091007	1	0	32.116667	20.066667
unknown	20091006	1	0	37.074153	14.240354
unknown	20090130	1	0	35.249299	-3.937112
drowned	20090128	1	0	36.81881	10.16596
drowned	20090127	1	0	37.035339	27.43029
unknown	20090124	1	0	35.85	-0.316667
frozen	20090121	1	0	35.508622	12.59292
frozen	20090120	1	0	35.508622	12.59292
unknown	20090120	1	0	35.508622	12.59292
unknown	20090120	1	0	35.508622	12.59292
drowned	20090118	1	0	36.81881	10.16596
frozen	20090118	1	0	38.193814	15.554015
drowned	20090113	1	0	35.696944	-0.633056
drowned	20090112	1	0	37.423411	24.916088
drowned	20090111	1	0	40.845719	25.873962
asphyxiated	20090110	1	0	50.95129	1.858686
lack_of_medical_care	20090110	1	0	60.472024	8.468946
drowned	20090109	4	0	14.764504	-17.366029
unknown	20090107	1	0	35.950486	-3.035088
drowned	20090106	1	0	38.77474	0.08519
suicide_-_other	20090105	1	0	59.729407	13.235402
drowned	20090103	1	0	26.3351	17.228331
starved	20090102	1	0	35.696944	-0.633056
unknown	20090101	1	0	36.748374	-3.516861
murdered	20080930	1	0	36.239546	13.007813
unknown	20080928	1	0	35.52145	35.7924
blown_in_minefield	20080926	1	0	41.244376	26.135943
blown_in_minefield	20080925	1	0	41.244376	26.135943
drowned	20080923	1	0	17.570692	-3.996166
unknown	20080923	1	0	35.937496	14.375416
unknown	20080922	1	0	26.820553	30.802498
unknown	20080921	1	0	26.820553	30.802498
blown_in_minefield	20080918	1	0	32.183929	35.233453
unknown	20080911	1	0	40.632728	17.941762
drowned	20080911	1	0	41.125526	9.024635
unknown	20080909	1	0	28.291564	-16.62913
shot_by_the_police	20080908	1	0	24.088938	32.899829
unknown	20080908	1	0	35.89779	14.514106
unknown	20080907	1	0	28.103304	-17.219358
unknown	20080906	1	0	23.803497	11.291889
drowned	20080904	1	0	30.78004	30.991133
drowned	20080904	1	0	31.200092	29.918739
starved	20080903	1	0	27.793611	-15.658889
unknown	20080903	1	0	35.937496	14.375416
unknown	20080831	1	0	30.597246	30.987632
drowned	20080829	1	0	36.902859	7.755543
starved	20080827	1	0	23.69751	-15.93698
drowned	20080827	1	0	37.125836	10.802826
unknown	20080825	1	0	37.617153	-0.992914
drowned	20080824	1	0	35.937496	14.375416
drowned	20080823	1	0	35.937496	14.375416
murdered	20080823	1	0	36.752887	3.042048
starved	20080822	1	0	23.803497	11.291889
car_accident	20080820	1	0	29.104381	53.045893
starved	20080820	1	0	36.834047	-2.463714
shot_by_the_police	20080818	1	0	24.088938	32.899829
drowned	20080817	1	0	37.369342	27.27349
unknown	20080811	1	0	17.570692	-3.996166
unknown	20080808	1	0	23.803497	11.291889
unknown	20080808	1	0	28.291564	-16.62913
died_because_of_dangerous_undeclared_work	20080805	1	0	50.85	4.33
unknown	20080804	1	0	35.292278	-2.938097
drowned	20080803	1	0	-12.8275	45.166244
unknown	20080803	1	0	17.570692	-3.996166
unknown	20080803	1	0	28.291564	-16.62913
unknown	20080801	1	0	36.834047	-2.463714
unknown	20080801	1	0	37.177336	-3.598557
drowned	20080730	1	0	26.3351	17.228331
unknown	20080730	1	0	35.937496	14.375416
drowned	20080730	1	0	37.931706	-0.660553
asphyxiated	20080729	1	0	41.00527	28.97696
drowned	20080728	1	0	35.508622	12.59292
unknown	20080728	1	0	40.120875	9.012893
unknown	20080724	1	0	28.103304	-17.219358
drowned	20080722	1	0	-12.8275	45.166244
drowned	20080722	1	0	36.721261	-4.421266
murdered	20080722	1	0	50.95129	1.858686
drowned	20080721	1	0	36.721261	-4.421266
shot_by_the_police	20080719	1	0	24.088938	32.899829
starved	20080719	1	0	37.599994	14.015356
starved	20080718	1	0	37.599994	14.015356
unknown	20080717	1	0	35.937496	14.375416
suicide_-_other	20080715	1	0	49.45203	11.07675
unknown	20080713	1	0	30.597246	30.987632
drowned	20080713	1	0	35.508622	12.59292
car_accident	20080713	1	0	50.95129	1.858686
starved_or_died_from_dehydration	20080712	1	0	28.291564	-16.62913
shot_by_the_police	20080711	1	0	24.088938	32.899829
unknown	20080711	1	0	27.793611	-15.658889
unknown	20080710	1	0	28.103304	-17.219358
drowned	20080709	1	0	34.264061	-6.578296
unknown	20080709	1	0	35.937496	14.375416
heart_failure	20080708	1	0	28.103304	-17.219358
unknown	20080708	1	0	28.569022	-16.324539
drowned	20080706	1	0	37.177336	-3.598557
died_from_dehydration	20080705	1	0	26.3351	17.228331
drowned	20080705	1	0	36.81881	10.16596
drowned	20080703	1	0	35.85	-0.316667
unknown	20080703	1	0	45.440847	12.315515
unknown	20080629	1	0	35.869682	14.566763
lack_of_medical_care	20080628	1	0	37.490112	14.062893
shot_by_the_police	20080627	1	0	31.280267	34.240191
asphyxiated	20080626	1	0	45.440847	12.315515
drowned	20080625	1	0	35.937496	14.375416
drowned	20080621	1	0	31.558247	31.085148
starved	20080621	1	0	45.440847	12.315515
drowned	20080620	1	0	36.902859	7.755543
lack_of_medical_care	20080620	1	0	48.847759	2.439497
shot_by_the_police	20080618	1	0	24.088938	32.899829
died_of_suddent_infant_death	20080618	1	0	35.937496	14.375416
unknown	20080618	1	0	35.937496	14.375416
unknown	20080617	1	0	28.291564	-16.62913
drowned	20080616	1	0	36.81881	10.16596
unknown	20080616	1	0	36.902859	7.755543
drowned	20080614	1	0	35.937496	14.375416
lack_of_medical_care	20080614	1	0	35.937496	14.375416
unknown	20080613	1	0	35.841667	14.544722
drowned	20080611	1	0	37.743215	26.820351
drowned	20080611	1	0	39.33589	26.71281
shot	20080611	1	0	41.733333	27.216667
drowned	20080610	1	0	26.820553	30.802498
unknown	20080610	1	0	35.937496	14.375416
car_accident	20080609	1	0	39.54864	44.074207
drowned	20080609	1	0	41.244376	26.135943
car_accident	20080608	1	0	35.46883	44.39098
burned_or_asphyxiated_due_to_arson_attack	20080606	1	0	46.62794	14.30899
unknown	20080606	1	0	32.933333	12.083333
unknown	20080606	1	0	35.508622	12.59292
unknown	20080605	13	0	26.3351	17.228331
unknown	20080605	1	0	35.866074	12.868741
drowned	20080603	1	0	35.208889	0.479722
unknown	20080601	1	0	35.508622	12.59292
unknown	20080601	1	0	35.508622	12.59292
run_over_by_a_bus	20080601	1	0	40.463667	-3.74922
lack_of_medical_care	20080601	1	0	55.378051	-3.435973
unknown	20080531	1	0	28.569022	-16.324539
unknown	20080530	1	0	35.508622	12.59292
unknown	20080528	1	0	38.017618	12.537202
unknown	20080527	1	0	34.916667	33.633333
unknown	20080525	1	0	27.759555	-15.57903
asphyxiated	20080525	1	0	34.745159	10.7613
drowned	20080525	1	0	35.937496	14.375416
unknown	20080525	1	0	35.937496	14.375416
died_from_dehydration	20080524	1	0	28.291564	-16.62913
unknown	20080523	1	0	35.937496	14.375416
lack_of_medical_care	20080523	1	0	43.77268	11.253604
drowned	20080522	1	0	36.926927	14.725513
drowned	20080521	1	0	35.937496	14.375416
drowned	20080521	1	0	36.60709	2.196783
drowned	20080519	1	0	35.937496	14.375416
unknown	20080519	1	0	37.743215	26.820351
drowned	20080515	1	0	37.743215	26.820351
drowned	20080510	1	0	35.825556	14.528056
unknown	20080509	1	0	35.292278	-2.938097
unknown	20080509	1	0	35.77718	10.8261
car_accident	20080509	1	0	35.964373	-5.196533
asphyxiated	20080509	1	0	41.00527	28.97696
drowned	20080509	1	0	41.244376	26.135943
drowned	20080508	1	0	30.78004	30.991133
unknown	20080507	1	0	35.292278	-2.938097
unknown	20080507	1	0	35.834673	14.552498
suicide_-_hanged	20080507	1	0	55.378051	-3.435973
drowned	20080505	1	0	26.3351	17.228331
starved	20080505	1	0	35.249299	-3.937112
drowned	20080505	1	0	35.85	-0.316667
drowned	20080505	1	0	47.557421	7.592573
car_accident	20080504	1	0	41.130036	24.88649
unknown	20080502	1	0	28.291564	-16.62913
car_accident	20080501	1	0	35.888384	-5.324636
suicide	20080430	1	0	51.35819	4.863547
drowned	20080427	1	0	31.791702	-7.09262
drowned	20080427	1	0	33.223191	43.679291
drowned	20080424	1	0	35.508622	12.59292
unknown	20080423	1	0	35.508622	12.59292
drowned	20080422	1	0	33.223191	43.679291
unknown	20080421	1	0	30.446042	31.181203
drowned	20080421	1	0	30.446042	31.181203
drowned	20080421	1	0	30.446042	31.181203
drowned	20080421	1	0	30.446042	31.181203
unknown	20080421	1	0	30.446042	31.181203
unknown	20080421	1	0	50.658799	10.664964
unknown	20080420	1	0	28.358744	-14.053676
shot_by_the_police	20080416	1	0	24.088938	32.899829
unknown	20080414	1	0	51.165691	10.451526
unknown	20080409	1	0	36.42985	-5.149141
unknown	20080408	1	0	35.696944	-0.633056
drowned	20080407	1	0	35.85	-0.316667
asphyxiated	20080406	1	0	45.440847	12.315515
suicide_-_other	20080404	1	0	49.651244	7.163161
heart_failure	20080403	1	0	48.856614	2.352222
drowned	20080331	1	0	36.19002	-5.92248
unknown	20080329	1	0	35.292278	-2.938097
unknown	20080329	1	0	35.939838	0.089767
suicide_-_hanged	20080329	1	0	51.519411	-0.126966
drowned	20080328	1	0	35.292278	-2.938097
suicide_-_jumped_from_building	20080328	1	0	52.520007	13.404954
drowned	20080326	1	0	23.69751	-15.93698
shot_by_the_police	20080326	1	0	24.088938	32.899829
unknown	20080322	1	0	37.369342	27.27349
lack_of_medical_care	20080322	1	0	47.36865	8.539183
drowned	20080318	1	0	35.508622	12.59292
lack_of_medical_care	20080318	1	0	7.946527	-1.023194
shot_by_the_police	20080317	1	0	24.088938	32.899829
drowned	20080313	1	0	36.2941	35.793903
lack_of_medical_care	20080307	1	0	53.54368	-0.974168
unknown	20080304	1	0	28.291564	-16.62913
unknown	20080302	1	0	35.696944	-0.633056
lack_of_medical_care	20080301	1	0	55.57156	-4.410332
drowned	20080229	1	0	36.19002	-5.92248
shot_by_the_police	20080224	1	0	24.088938	32.899829
shot_by_the_police	20080218	1	0	31.280267	34.240191
suicide_-_put_on_fire	20080217	1	0	53.835187	-2.219377
shot_by_the_police	20080215	1	0	30.000473	34.679418
suicide_-_other	20080214	1	0	48.856614	2.352222
unknown	20080212	1	0	27.93556	-12.91871
suicide_-_hanged	20080211	1	0	40.416775	-3.70379
frozen	20080211	1	0	46.227638	2.213749
drowned	20080210	1	0	35.834673	14.552498
lack_of_medical_care	20080210	1	0	55.378051	-3.435973
drowned	20080209	1	0	40.845719	25.873962
fall	20080208	1	0	55.378051	-3.435973
drowned	20080207	1	0	36.748374	-3.516861
run_over_by_a_bus	20080205	1	0	36.132977	-5.453909
drowned	20080202	1	0	36.018776	-5.600819
drowned	20080201	1	0	36.018776	-5.600819
shot_by_the_police	20081231	1	0	35.292278	-2.938097
drowned	20081231	1	0	35.85	-0.316667
heart_failure	20081231	1	0	42.675931	23.433222
drowned	20081223	1	0	35.292278	-2.938097
drowned	20081217	1	0	39.599541	26.40086
starved	20081210	1	0	23.803497	11.291889
crushed	20081209	1	0	45.440847	12.315515
suicide_-_other	20081209	1	0	50.671046	5.57847
